,station,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,id,latitude,longitude
6918,72712,2023-07-19,20.0,18.8,93.0,2.0,,170.0,9.4,,1013.2,,9.0,72712,46.8667,-68.0167
6919,72713,2023-07-19,20.0,20.0,100.0,0.5,,0.0,0.0,,1016.1,,5.0,72713,46.6833,-68.05
6920,72734,2023-07-19,18.3,13.4,73.0,0.0,,290.0,5.4,,1014.8,,2.0,72734,46.4833,-84.35
6921,72741,2023-07-19,21.0,12.7,59.0,0.0,,10.0,9.7,,1014.0,,3.0,72741,45.9333,-90.45
6922,72743,2023-07-19,14.9,12.9,88.0,0.0,,52.0,11.2,,1015.3,,3.0,72743,46.5333,-87.55
6923,72744,2023-07-19,16.1,10.0,67.0,0.0,,340.0,7.6,,1015.5,,3.0,72744,47.1667,-88.4833
6924,72745,2023-07-19,19.4,11.2,59.0,0.0,,120.0,9.4,,1015.1,,2.0,72745,46.8333,-92.2167
6925,72747,2023-07-19,21.1,13.3,61.0,0.0,,0.0,0.0,,1014.6,,3.0,72747,48.5667,-93.4
6926,72751,2023-07-19,38.8,3.1,11.0,0.0,,158.0,19.1,,1008.7,,1.0,72751,39.4961,-121.6317
6927,72753,2023-07-19,26.1,12.2,42.0,0.0,,160.0,16.6,,1011.7,,2.0,72753,46.9333,-96.8167
6928,72755,2023-07-19,20.2,14.1,68.0,0.0,,80.0,13.0,,1014.0,,3.0,72755,47.5,-94.9333
6929,72763,2023-07-19,26.7,9.1,33.0,0.0,,330.0,7.6,,1011.2,,1.0,72763,46.7973,-102.8019
6930,72764,2023-07-19,28.3,12.6,38.0,0.0,,330.0,24.1,,1010.0,,1.0,72764,46.7833,-100.75
6931,72768,2023-07-19,29.4,5.5,22.0,0.0,,300.0,29.5,,1011.3,,1.0,72768,48.2167,-106.6167
6932,72769,2023-07-19,26.1,-0.9,17.0,0.0,,290.0,25.9,,1014.8,,2.0,72769,48.6084,-112.3761
6933,72770,2023-07-19,28.3,3.6,21.0,0.0,,360.0,16.6,,1012.6,,1.0,72770,45.2554,-112.5525
6934,72772,2023-07-19,30.0,-0.4,14.0,0.0,,290.0,16.6,,1014.7,,1.0,72772,46.6,-111.9667
6935,72773,2023-07-19,29.4,1.0,16.0,0.0,,260.0,18.4,,1015.3,,1.0,72773,46.9167,-114.1
6936,72774,2023-07-19,25.6,-1.3,17.0,0.0,,320.0,18.4,,1016.3,,1.0,72774,45.9548,-112.4975
6937,72775,2023-07-19,28.9,1.4,17.0,0.0,,310.0,13.0,,1013.5,,2.0,72775,47.4667,-111.3833
6938,72776,2023-07-19,28.9,1.4,17.0,0.0,,310.0,13.0,,1013.5,,1.0,72776,47.4667,-111.3833
6939,72777,2023-07-19,27.8,2.8,20.0,0.0,,320.0,27.7,,1013.9,,1.0,72777,48.55,-109.7667
6940,72779,2023-07-19,28.9,-1.3,14.0,0.0,,237.0,9.4,,1015.0,,7.0,72779,48.3,-114.2667
6941,72781,2023-07-19,29.4,4.8,21.0,0.0,,110.0,9.4,,1016.0,,1.0,72781,46.5667,-120.5333
6942,72782,2023-07-19,30.0,2.3,17.0,0.0,,160.0,7.6,,1015.3,,1.0,72782,47.4,-120.2
6943,72783,2023-07-19,31.1,2.3,16.0,0.0,,290.0,5.4,,1015.5,,1.0,72783,46.3667,-117.0167
6944,72785,2023-07-19,27.8,2.1,19.0,0.0,,270.0,14.8,,1017.3,,2.0,72785,47.6167,-117.5333
6945,72787,2023-07-19,27.3,3.7,22.0,0.0,,202.0,12.2,,1015.1,,1.0,72787,47.9689,-117.4211
6946,72790,2023-07-19,29.4,4.8,21.0,0.0,,250.0,13.0,,1015.8,,1.0,72790,47.3081,-119.5169
6947,72791,2023-07-19,20.6,13.3,63.0,0.0,,310.0,31.7,,1018.9,,1.0,72791,46.15,-123.8833
6948,72792,2023-07-19,27.2,8.1,30.0,0.0,,50.0,16.6,,1018.4,,1.0,72792,46.9667,-122.9
6949,72793,2023-07-19,26.7,8.2,31.0,0.0,,360.0,14.8,,1019.6,,2.0,72793,47.45,-122.3167
6950,72797,2023-07-19,20.6,11.2,55.0,0.0,,320.0,24.1,,1020.9,,1.0,72797,47.9333,-124.5667
6951,72798,2023-07-19,24.4,9.6,39.0,0.0,,230.0,14.8,,1019.8,,3.0,72798,48.51,-123.02
6952,72908,2023-07-19,23.3,10.0,43.0,0.0,,276.0,9.4,,1018.4,,2.0,72908,64.7272,-155.4699
6953,74000,2023-07-19,23.9,20.0,79.0,0.0,,0.0,0.0,,1013.5,,2.0,74000,41.2,-74.62
6954,74001,2023-07-19,22.0,21.0,94.0,0.3,,0.0,0.0,,1017.8,,3.0,74001,34.6,-86.6333
6955,74002,2023-07-19,28.2,21.7,68.0,0.0,,290.0,6.1,,1013.2,,2.0,74002,39.5,-76.5667
6956,74003,2023-07-19,36.0,4.3,14.0,0.0,,266.0,17.3,,1008.9,,2.0,74003,40.1667,-112.9333
6957,74063,2023-07-19,22.9,11.6,49.0,0.0,,63.0,16.6,,1013.4,,3.0,74063,61.18,-113.69
6958,74201,2023-07-19,15.9,12.6,81.0,0.0,,290.0,29.5,,1021.0,,3.0,74201,48.1333,-123.4
6959,74206,2023-07-19,27.0,5.9,26.0,0.0,,10.0,22.3,,1019.2,,1.0,74206,47.15,-122.4833
6960,74207,2023-07-19,26.4,5.4,26.0,0.0,,10.0,26.0,,1018.2,,1.0,74207,47.1167,-122.55
6961,74230,2023-07-19,30.0,1.4,16.0,0.0,,340.0,20.5,,1011.3,,1.0,74230,46.4333,-105.8833
6962,74251,2023-07-19,37.0,21.2,40.0,0.0,,160.0,14.8,,1013.0,,1.0,74251,33.94,-96.39
6963,74331,2023-07-19,33.9,24.5,58.0,0.0,,200.0,11.2,,1012.0,,3.0,74331,34.05,-94.4
6964,74370,2023-07-19,23.0,17.5,71.0,0.2,,260.0,9.4,,1012.2,,7.0,74370,44.05,-75.7333
6965,74389,2023-07-19,22.6,21.9,96.0,0.0,,208.0,8.3,,1013.2,,3.0,74389,43.9,-70.25
6966,74394,2023-07-19,21.7,21.7,100.0,0.0,,0.0,0.0,,1013.9,,5.0,74394,42.78,-71.52
6967,74410,2023-07-19,21.7,16.6,73.0,0.0,,0.0,0.0,,1012.5,,17.0,74410,42.42,-73.28
6968,74420,2023-07-19,33.0,5.5,18.0,0.0,,260.0,22.0,,1011.0,,3.0,74420,40.3,-109.9833
6969,74455,2023-07-19,22.8,15.6,64.0,0.0,,30.0,7.6,,1015.1,,1.0,74455,41.6167,-90.5833
6970,74467,2023-07-19,24.2,17.7,67.0,0.0,,10.0,7.6,,1015.0,,2.0,74467,40.15,-89.33
6971,74480,2023-07-19,21.0,18.2,84.0,0.1,,215.0,7.6,,1014.0,,17.0,74480,43.1333,-75.6
6972,74484,2023-07-19,22.7,22.2,97.0,0.2,,246.0,10.1,,1014.5,,7.0,74484,42.9333,-72.8667
6973,74486,2023-07-19,23.9,21.0,84.0,0.0,,190.0,11.2,,1013.2,,3.0,74486,40.6333,-73.7667
6974,74490,2023-07-19,20.6,20.6,100.0,0.0,,200.0,5.4,,1013.7,,3.0,74490,42.4667,-71.3
6975,74491,2023-07-19,21.5,21.3,99.0,6.1,,160.0,7.6,,1013.0,,18.0,74491,42.2,-72.5333
6976,74492,2023-07-19,23.3,21.7,91.0,0.0,,188.0,12.2,,1013.5,,3.0,74492,42.2167,-71.1167
6977,74493,2023-07-19,20.6,20.6,100.0,0.0,,160.0,7.6,,1015.0,,5.0,74493,41.2531,-70.0603
6978,74494,2023-07-19,21.8,21.1,96.0,0.0,,226.0,19.1,,1014.3,,5.0,74494,41.6667,-69.9667
6979,74498,2023-07-19,20.0,15.6,76.0,0.0,,200.0,7.6,,1014.4,,1.0,74498,42.5,-79.28
6980,74500,2023-07-19,34.4,12.1,26.0,0.0,,200.0,18.4,,1009.7,,1.0,74500,39.0,-121.3333
6981,74505,2023-07-19,19.5,15.4,77.0,0.0,,269.0,18.7,,1015.5,,3.0,74505,36.6333,-121.9333
6982,74509,2023-07-19,20.0,13.9,68.0,0.0,,340.0,24.1,,1014.0,,3.0,74509,37.4333,-122.05
6983,74516,2023-07-19,28.8,13.1,38.0,0.0,,240.0,35.3,,1011.1,,1.0,74516,38.2667,-121.95
6984,74521,2023-07-19,32.2,4.1,17.0,0.0,,250.0,11.2,,1013.5,,2.0,74521,37.2,-107.8167
6985,74531,2023-07-19,28.5,7.1,26.0,0.0,,210.0,13.0,,1012.3,,3.0,74531,38.9667,-104.8167
6986,74532,2023-07-19,40.8,16.3,24.0,0.0,,46.0,16.6,,1011.1,,3.0,74532,39.1833,-103.7
6987,74543,2023-07-19,35.9,21.0,42.0,0.0,,0.0,0.0,,1011.0,,1.0,74543,37.7,-98.75
6988,74545,2023-07-19,30.6,23.3,65.0,0.0,,70.0,11.2,,1009.6,,2.0,74545,38.65,-97.8
6989,74550,2023-07-19,24.7,21.0,80.0,0.0,,110.0,5.4,,1011.9,,3.0,74550,37.5167,-92.7
6990,74570,2023-07-19,24.8,19.6,73.0,0.0,,20.0,9.4,,1013.0,,3.0,74570,39.8333,-84.05
6991,74590,2023-07-19,26.6,23.3,82.0,0.0,,228.0,16.6,,1013.6,,1.0,74590,39.7667,-74.1
6992,74594,2023-07-19,25.2,19.8,72.0,0.0,,180.0,5.5,,1014.3,,2.0,74594,38.8167,-76.85
6993,74598,2023-07-19,28.7,21.0,63.0,0.0,,260.0,13.0,,1015.2,,1.0,74598,37.0833,-76.35
6994,74611,2023-07-19,40.1,11.3,18.0,0.0,,220.0,37.0,,1006.9,,1.0,74611,35.2833,-116.6167
6995,74612,2023-07-19,40.6,7.9,14.0,0.0,,220.0,31.7,,1007.1,,1.0,74612,35.6833,-117.7
6996,74614,2023-07-19,40.4,4.3,11.0,0.0,,200.0,35.3,,1005.7,,1.0,74614,36.5833,-115.6667
6997,74638,2023-07-19,36.1,4.4,14.0,0.0,,190.0,20.4,,1005.2,,1.0,74638,34.3,-103.8
6998,74641,2023-07-19,36.0,18.1,35.0,0.0,,180.0,18.4,,1011.0,,1.0,74641,36.4333,-99.5167
6999,74643,2023-07-19,36.1,19.1,37.0,0.0,,206.0,14.0,,1007.3,,1.0,74643,36.4333,-96.3833
7000,74647,2023-07-19,34.9,19.3,40.0,0.0,,180.0,24.1,,1006.5,,1.0,74647,36.6833,-97.4667
7001,74671,2023-07-19,21.1,20.9,99.0,0.9,,170.0,13.0,,1013.0,,8.0,74671,36.6667,-87.5
7002,74672,2023-07-19,20.9,20.2,96.0,1.8,,180.0,13.0,,1014.0,,9.0,74672,36.5682,-87.4808
7003,74692,2023-07-19,27.0,24.1,84.0,0.0,,0.0,0.0,,1017.0,,5.0,74692,35.0,-77.97
7004,74693,2023-07-19,30.6,21.1,57.0,0.0,,190.0,5.4,,1015.6,,5.0,74693,35.1333,-78.9333
7005,74694,2023-07-19,28.2,22.9,73.0,0.0,,0.0,0.0,,1017.0,,2.0,74694,35.47,-77.97
7006,74695,2023-07-19,26.9,26.4,97.0,0.0,,210.0,13.0,,1015.8,,1.0,74695,35.6667,-75.9
7007,74696,2023-07-19,28.0,24.4,81.0,0.0,,215.0,27.7,,1016.3,,2.0,74696,35.15,-75.3
7008,74702,2023-07-19,37.8,11.0,20.0,0.0,,350.0,14.8,,1010.1,,1.0,74702,36.3333,-119.95
7009,74732,2023-07-19,40.5,-0.1,8.0,0.0,,60.0,9.4,,1009.1,,1.0,74732,32.85,-106.1
7010,74736,2023-07-19,35.0,16.8,34.0,0.0,,50.0,11.2,,1007.7,,3.0,74736,36.0226,-102.5473
7011,74739,2023-07-19,41.1,13.7,20.0,0.0,,170.0,27.7,,1009.7,,1.0,74739,32.8198,-97.3624
7012,74740,2023-07-19,40.0,10.3,17.0,0.0,,180.0,14.8,,1010.3,,1.0,74740,30.5167,-99.7667
7013,74745,2023-07-19,37.2,17.3,31.0,0.0,,150.0,18.4,,1012.2,,1.0,74745,30.1945,-97.6699
7014,74746,2023-07-19,37.3,18.3,33.0,0.0,,150.0,20.5,,1015.0,,2.0,74746,30.6335,-96.4836
7015,74750,2023-07-19,36.0,18.1,35.0,0.0,,180.0,11.2,,1013.0,,2.0,74750,31.7833,-95.7167
7016,74754,2023-07-19,32.2,23.2,59.0,0.0,,180.0,11.2,,1015.5,,3.0,74754,31.55,-92.9333
7017,74756,2023-07-19,29.4,24.9,77.0,0.0,,150.0,13.0,,1018.3,,3.0,74756,29.6901,-82.2718
7018,74757,2023-07-19,33.3,22.1,52.0,0.0,,210.0,7.6,,1016.4,,1.0,74757,30.4073,-89.0701
7019,74759,2023-07-19,32.2,25.5,68.0,0.0,,170.0,5.4,,1016.5,,3.0,74759,31.2649,-89.2529
7020,74768,2023-07-19,33.3,26.1,66.0,0.0,,170.0,9.4,,1015.4,,3.0,74768,33.4829,-90.9856
7021,74775,2023-07-19,28.9,25.7,83.0,0.0,,220.0,5.4,,1018.2,,3.0,74775,30.0667,-85.5833
7022,74776,2023-07-19,30.0,23.2,67.0,0.0,,0.0,0.0,,1017.5,,1.0,74776,30.8378,-85.1819
7023,74777,2023-07-19,30.3,24.2,70.0,0.0,,240.0,7.6,,1016.7,,1.0,74777,30.4167,-86.6833
7024,74781,2023-07-19,28.6,21.9,67.0,0.0,,0.0,0.0,,1017.6,,1.0,74781,30.9667,-83.2
7025,74782,2023-07-19,29.4,24.5,75.0,0.0,,180.0,5.4,,1018.5,,3.0,74782,30.3363,-81.5144
7026,74783,2023-07-19,30.0,26.2,80.0,0.0,,120.0,16.6,,1018.7,,3.0,74783,26.0726,-80.1527
7027,74787,2023-07-19,25.6,23.8,90.0,0.0,,190.0,5.4,,1018.4,,3.0,74787,29.1799,-81.0581
7028,74788,2023-07-19,27.0,23.0,79.0,0.6,,110.0,9.4,,1017.8,,17.0,74788,27.85,-82.5
7029,74790,2023-07-19,29.0,23.9,74.0,0.0,,210.0,5.4,,1016.8,,1.0,74790,33.9667,-80.4833
7030,74791,2023-07-19,28.9,26.7,88.0,0.0,,190.0,18.4,,1018.1,,2.0,74791,33.6833,-78.9333
7031,74793,2023-07-19,26.1,21.1,74.0,0.0,,250.0,5.4,,1020.0,,5.0,74793,27.6561,-80.4181
7032,74794,2023-07-19,27.4,24.7,85.0,0.9,,170.0,13.0,,1017.9,,8.0,74794,28.4667,-80.5667
7033,74795,2023-07-19,27.5,23.7,80.0,3.1,,180.0,9.3,,1018.4,,9.0,74795,28.2333,-80.6
7034,74796,2023-07-19,25.0,24.8,99.0,1.8,,0.0,0.0,,1019.8,,9.0,74796,27.65,-81.3333
7035,74916,2023-07-19,41.5,-1.2,7.0,0.0,,120.0,14.8,,1013.0,,1.0,74916,31.3824,-103.5107
7036,74923,2023-07-19,16.7,11.6,72.0,0.0,,190.0,33.5,,1018.6,,3.0,74923,65.2404,-166.3393
7037,75BRU,2023-07-19,,,,0.0,,,,,,,,75BRU,50.1419,6.3126
7038,75BU2,2023-07-19,23.0,16.1,65.0,0.0,,149.0,10.8,,1013.8,,1.0,75BU2,43.51,-79.69
7039,76005,2023-07-19,45.0,9.1,12.0,0.0,,130.0,15.0,,1006.0,,2.0,76005,32.6306,-115.2415
7040,76040,2023-07-19,47.6,12.3,13.0,0.0,,186.0,8.3,,1004.6,,2.0,76040,32.4,-115.1833
7041,76055,2023-07-19,38.6,16.3,27.0,0.0,,128.0,18.0,,1007.8,,1.0,76055,31.0333,-114.85
7042,76061,2023-07-19,34.8,30.4,78.0,0.0,,150.0,7.2,,1006.5,,1.0,76061,31.3,-113.55
7043,76113,2023-07-19,43.4,10.1,14.0,0.0,,246.0,25.2,,1008.1,,1.0,76113,30.7167,-111.7333
7044,76122,2023-07-19,39.4,9.9,17.0,0.0,,0.0,0.0,,990.5,,1.0,76122,30.4167,-107.9167
7045,76160,2023-07-19,43.6,22.2,30.0,0.0,,240.0,7.2,,1007.7,,3.0,76160,29.0667,-110.95
7046,76220,2023-07-19,36.8,8.6,18.0,0.0,,160.0,14.4,,1004.0,,2.0,76220,28.95,-107.8333
7047,76225,2023-07-19,37.2,13.3,24.0,0.0,,90.0,10.8,,1004.2,,1.0,76225,28.6333,-106.0833
7048,76243,2023-07-19,40.2,15.1,23.0,0.0,,90.0,3.6,,1011.2,,1.0,76243,28.7,-100.5167
7049,76253,2023-07-19,34.0,15.9,34.0,0.0,,190.0,13.0,,1009.0,,3.0,76253,27.3833,-109.8167
7050,76256,2023-07-19,35.0,26.1,60.0,0.0,,0.0,0.0,,1011.7,,3.0,76256,27.9167,-110.9
7051,76286,2023-07-19,40.0,12.8,20.0,0.0,,140.0,19.0,,1013.0,,1.0,76286,27.4436,-99.5701
7052,76305,2023-07-19,37.6,24.7,48.0,0.0,,120.0,14.4,,1009.7,,1.0,76305,26.0167,-111.35
7053,76311,2023-07-19,37.0,27.1,57.0,0.0,,350.0,3.6,,1009.5,,3.0,76311,26.7167,-108.2833
7054,76323,2023-07-19,36.1,22.7,46.0,0.0,,360.0,3.6,,1004.0,,1.0,76323,26.9333,-105.6667
7055,76342,2023-07-19,39.9,15.5,24.0,0.0,,60.0,14.4,,1008.8,,1.0,76342,26.8833,-101.4167
7056,76373,2023-07-19,31.4,3.4,17.0,0.0,,64.0,16.2,,1012.7,,1.0,76373,25.35,-105.75
7057,76382,2023-07-19,37.9,14.5,25.0,0.0,,90.0,10.8,,1006.0,,1.0,76382,25.5333,-103.45
7058,76390,2023-07-19,30.5,15.8,41.0,0.0,,90.0,14.4,,1006.4,,3.0,76390,25.45,-100.9833
7059,76393,2023-07-19,39.0,17.2,28.0,0.0,,130.0,3.6,,1009.4,,1.0,76393,25.8667,-100.2
7060,76394,2023-07-19,38.0,8.7,17.0,0.0,,110.0,13.0,,1014.0,,1.0,76394,25.8667,-100.2333
7061,76402,2023-07-19,35.2,18.7,38.0,0.0,,270.0,7.2,,1010.9,,1.0,76402,25.0,-111.6667
7062,76405,2023-07-19,39.1,21.8,37.0,0.0,,310.0,10.8,,1010.2,,2.0,76405,24.2667,-110.4167
7063,76412,2023-07-19,36.2,24.0,56.0,0.0,,130.0,7.2,,1010.0,,3.0,76412,24.8167,-107.4
7064,76423,2023-07-19,35.0,13.8,28.0,0.0,,0.0,0.0,,1003.7,,3.0,76423,24.0333,-104.6667
7065,76458,2023-07-19,31.3,25.6,72.0,0.0,,269.0,21.2,,1011.1,,3.0,76458,23.2,-106.4167
7066,76459,2023-07-19,31.0,25.1,71.0,0.0,,290.0,20.0,,1011.0,,3.0,76459,23.1614,-106.2648
7067,76471,2023-07-19,27.8,-0.3,16.0,0.0,,102.0,20.2,,1013.3,,1.0,76471,23.6333,-103.6333
7068,76491,2023-07-19,38.0,20.3,36.0,0.0,,110.0,3.6,,1011.4,,1.0,76491,23.75,-99.1333
7069,76499,2023-07-19,34.0,20.0,44.0,0.0,,128.0,30.2,,1013.5,,2.0,76499,23.7667,-98.2
7070,76519,2023-07-19,32.0,3.9,17.0,0.0,,74.0,11.2,,1010.2,,3.0,76519,22.1167,-103.2667
7071,76525,2023-07-19,24.5,3.2,25.0,0.0,,50.0,21.6,,1007.7,,1.0,76525,22.7833,-102.5667
7072,76539,2023-07-19,28.4,6.2,30.0,0.0,,120.0,10.8,,1009.4,,1.0,76539,22.15,-100.9833
7073,76548,2023-07-19,32.0,25.1,67.0,0.0,,160.0,10.8,27.8,1016.5,,2.0,76548,22.2167,-97.85
7074,76556,2023-07-19,30.4,25.0,73.0,1.2,,320.0,14.4,,1009.7,,9.0,76556,21.5167,-104.9
7075,76571,2023-07-19,28.0,-4.1,12.0,0.0,,80.0,22.0,,1023.0,,1.0,76571,21.8833,-102.3
7076,76573,2023-07-19,31.5,-1.3,12.0,0.0,,113.0,21.2,,1010.1,,2.0,76573,21.3333,-101.9333
7077,76577,2023-07-19,31.2,20.8,54.0,0.1,,270.0,7.2,,1005.7,,17.0,76577,21.0167,-101.25
7078,76581,2023-07-19,29.5,16.0,44.0,0.0,,101.0,26.6,,1015.2,,2.0,76581,21.85,-100.0
7079,76585,2023-07-19,33.8,22.9,53.0,0.0,,90.0,10.8,,1012.8,,3.0,76585,21.3333,-98.6667
7080,76593,2023-07-19,30.0,25.1,75.0,0.0,,58.0,30.2,,1015.4,,3.0,76593,21.3,-89.8167
7081,76595,2023-07-19,29.0,26.0,84.0,0.0,,61.0,9.3,,1017.0,,8.0,76595,21.0333,-87.4167
7082,76612,2023-07-19,30.3,14.0,37.0,0.9,,60.0,3.6,,1007.1,,18.0,76612,20.6667,-103.3833
7083,76625,2023-07-19,31.0,11.9,31.0,0.0,,70.0,10.8,,1003.9,,2.0,76625,20.6,-100.3833
7084,76632,2023-07-19,19.5,13.0,66.0,0.2,,60.0,14.4,,1008.9,,17.0,76632,20.1333,-98.7333
7085,76634,2023-07-19,20.6,14.0,66.0,0.0,,50.0,10.8,,1012.3,,3.0,76634,20.0833,-98.3667
7086,76640,2023-07-19,33.0,26.8,70.0,0.0,,140.0,3.6,,1014.9,,1.0,76640,20.95,-97.4
7087,76644,2023-07-19,27.8,23.8,79.0,0.0,,50.0,7.2,27.8,1014.9,,7.0,76644,20.9333,-89.65
7088,76647,2023-07-19,30.3,23.5,67.0,0.0,,70.0,7.2,,1015.3,,3.0,76647,20.7,-88.2167
7089,76648,2023-07-19,30.0,26.0,79.0,0.0,,90.0,7.0,,1016.0,,1.0,76648,20.5333,-86.9333
7090,76653,2023-07-19,32.0,26.1,71.0,0.0,,330.0,11.0,,1010.0,,3.0,76653,19.1448,-104.5584
7091,76654,2023-07-19,31.3,26.6,76.0,0.0,,270.0,10.8,,1009.5,,3.0,76654,19.05,-104.3333
7092,76656,2023-07-19,24.4,11.4,44.0,0.0,,116.0,6.1,,1015.9,,3.0,76656,19.7,-103.4667
7093,76658,2023-07-19,31.3,20.0,51.0,0.4,,230.0,3.6,,1010.6,,8.0,76658,19.2667,-103.5833
7094,76662,2023-07-19,28.0,16.3,49.0,0.0,,120.0,7.2,,1008.7,,3.0,76662,19.9833,-102.3167
7095,76665,2023-07-19,26.1,9.9,36.0,0.0,,210.0,7.2,,1008.0,,3.0,76665,19.7,-101.1833
7096,76675,2023-07-19,22.5,8.6,41.0,0.6,,100.0,7.2,,1005.5,,8.0,76675,19.3,-99.6667
7097,76679,2023-07-19,19.0,12.0,64.0,0.0,,340.0,15.0,,1028.0,,8.0,76679,19.4333,-99.0833
7098,76680,2023-07-19,21.2,14.4,65.0,0.0,,90.0,10.8,,1007.5,,8.0,76680,19.4,-99.2
7099,76681,2023-07-19,22.8,6.9,36.0,0.0,,33.0,22.7,,1016.7,,2.0,76681,19.3167,-99.1833
7100,76683,2023-07-19,22.8,13.0,54.0,0.0,,230.0,3.6,,1007.9,,3.0,76683,19.3167,-98.2333
7101,76685,2023-07-19,23.4,10.8,45.0,1.0,,110.0,10.8,,1006.9,,18.0,76685,19.05,-98.1667
7102,76687,2023-07-19,23.6,18.9,75.0,0.2,,90.0,3.6,,1015.7,,17.0,76687,19.5333,-96.9167
7103,76691,2023-07-19,29.0,24.1,75.0,0.0,,50.0,7.0,,1015.0,,1.0,76691,19.15,-96.1167
7104,76692,2023-07-19,31.4,24.5,67.0,0.0,,50.0,14.4,22.2,1013.8,,2.0,76692,19.15,-96.1167
7105,76695,2023-07-19,24.0,24.0,100.0,5.0,,120.0,27.7,,1017.0,,9.0,76695,19.85,-90.55
7106,76698,2023-07-19,32.0,25.1,67.0,0.0,,0.0,0.0,,1015.4,,3.0,76698,19.5833,-88.0333
7107,76726,2023-07-19,30.3,12.2,33.0,0.1,,10.0,14.4,,1007.7,,7.0,76726,18.8833,-99.2333
7108,76737,2023-07-19,23.9,19.4,76.0,0.1,,50.0,3.6,,1016.0,,17.0,76737,18.85,-97.1
7109,76741,2023-07-19,27.0,26.0,94.0,0.0,,340.0,28.0,,1013.0,,3.0,76741,18.15,-94.4167
7110,76743,2023-07-19,34.7,24.6,56.0,0.0,,80.0,10.8,16.7,1012.6,,8.0,76743,17.9833,-92.9167
7111,76749,2023-07-19,30.0,25.1,75.0,0.0,,20.0,28.0,,1015.0,,3.0,76749,18.6518,-91.7994
7112,76750,2023-07-19,31.6,23.9,66.0,0.0,,100.0,7.2,,1015.0,,3.0,76750,18.4833,-88.3
7113,76758,2023-07-19,32.0,22.1,56.0,0.0,,292.0,11.9,,1010.0,,3.0,76758,17.6016,-101.4605
7114,76762,2023-07-19,32.8,26.6,70.0,0.0,,220.0,18.0,,1008.2,,3.0,76762,17.55,-99.5
7115,76773,2023-07-19,26.8,12.5,41.0,0.0,,90.0,14.4,,1008.9,,1.0,76773,17.8,-97.7667
7116,76775,2023-07-19,24.3,12.6,48.0,0.0,,55.0,11.5,,1016.1,,2.0,76775,17.0667,-96.7167
7117,76805,2023-07-19,31.0,25.1,71.0,0.0,,260.0,9.0,24.1,1009.0,,18.0,76805,16.8333,-99.9333
7118,76833,2023-07-19,34.4,21.6,53.0,0.0,,360.0,28.8,,1010.7,,3.0,76833,16.1667,-95.2
7119,76840,2023-07-19,33.9,20.7,46.0,0.0,,360.0,14.4,,1010.3,,3.0,76840,16.2333,-93.9
7120,76843,2023-07-19,25.0,22.1,84.0,0.0,,320.0,11.0,,1016.0,,3.0,76843,16.75,-93.1167
7121,76845,2023-07-19,16.9,8.6,58.0,0.0,,140.0,3.6,,1012.2,,3.0,76845,16.7333,-92.6333
7122,76848,2023-07-19,19.6,13.5,68.0,0.0,,360.0,3.6,,1012.6,,2.0,76848,16.25,-92.1333
7123,76855,2023-07-19,30.4,24.3,70.0,0.0,,261.0,18.4,,1010.3,,3.0,76855,15.65,-96.5
7124,76903,2023-07-19,25.8,23.7,88.0,0.0,,350.0,10.8,,1010.6,,3.0,76903,14.9167,-92.2667
7125,76904,2023-07-19,27.0,27.0,100.0,0.0,,70.0,11.0,,1012.0,,3.0,76904,14.7943,-92.3698
7126,77Z9Q,2023-07-19,22.4,20.7,90.0,0.0,,166.0,9.0,,1012.5,,3.0,77Z9Q,45.07,-73.72
7127,78016,2023-07-19,27.4,26.3,94.0,0.0,,180.0,13.0,,1025.4,,2.0,78016,32.3667,-64.6833
7128,78061,2023-07-19,29.4,24.9,77.0,0.0,,141.0,18.4,,1018.5,,3.0,78061,26.7,-78.9667
7129,78062,2023-07-19,29.1,26.5,86.0,0.0,,100.0,7.6,,1019.3,,3.0,78062,26.55,-78.7
7130,78073,2023-07-19,29.0,24.6,77.0,0.1,,170.0,13.0,,1019.7,,3.0,78073,25.05,-77.4667
7131,78088,2023-07-19,29.4,24.9,77.0,0.0,,114.0,31.3,,1019.0,,2.0,78088,24.05,-74.5333
7132,78092,2023-07-19,27.3,24.4,84.0,3.9,,111.0,20.9,,1019.5,,18.0,78092,23.4667,-75.7667
7133,78118,2023-07-19,28.6,25.0,81.0,,,98.0,16.7,,1018.0,,2.0,78118,21.45,-71.15
7134,78121,2023-07-19,30.0,26.0,79.0,0.0,,120.0,18.4,,1019.0,,3.0,78121,20.95,-73.6833
7135,78221,2023-07-19,29.0,24.1,75.0,0.0,,62.0,16.9,,1016.1,,3.0,78221,21.8333,-82.7833
7136,78224,2023-07-19,30.4,24.1,69.0,0.0,,70.0,18.0,,1018.3,,2.0,78224,22.9833,-82.4
7137,78229,2023-07-19,29.0,24.1,75.0,0.0,,140.0,9.4,,1018.0,,1.0,78229,23.1333,-81.2833
7138,78244,2023-07-19,25.0,24.0,94.0,0.0,,330.0,7.6,,1019.0,,3.0,78244,22.15,-80.4
7139,78255,2023-07-19,23.8,23.0,95.0,0.0,,60.0,10.8,,1018.8,,3.0,78255,21.4167,-77.85
7140,78256,2023-07-19,28.9,24.7,78.0,0.0,,27.0,8.3,,1016.2,,3.0,78256,20.3333,-77.1167
